original,checked,lemma,path,dictionary,group,actor
fechar cortina,fechar cortina,fechar,['./datasets/ufsc_v2/videos/FECHAR-CORTINA.mp4'],UFSC_V2,0,42
fechar cortina,fechar cortina,fechar,['datasets/ufsc/videos/FECHAR-CORTINA.mp4'],UFSC,0,43
fechar mente,fechar mente,fechar,['./datasets/ufsc_v2/videos/FECHAR-MENTE.mp4'],UFSC_V2,0,42
fechar mente,fechar mente,fechar,['datasets/ufsc/videos/FECHAR-MENTE.mp4'],UFSC,0,43
fechar tampa,fechar tampa,fechar,['./datasets/acessibilidade_2/videos/fechar-tampa.wmv'],Acessibilidades2,0,1
feder,feder,feder,['./datasets/ufsc_v2/videos/FEDER2.mp4'],UFSC_V2,1,42
feder,feder,feder,['./datasets/ufsc_v2/videos/FEDER.mp4'],UFSC_V2,0,42
feder,feder,feder,['datasets/ufsc/videos/E(feder).mp4'],UFSC,1,45
feder,feder,feder,['datasets/ufsc/videos/FEDER.mp4'],UFSC,0,44
federacao,federação,federacao,['./datasets/acessibilidade_2/videos/federacao.wmv'],Acessibilidades2,0,1
federacao,federação,federacao,['./datasets/acessibilidade_3/videos/federacaoSm_Prog001.mp4'],Acessibilidades3,0,2
feedback,feedback,feedback,['./datasets/ufsc_v2/videos/FEEDBACK.mp4'],UFSC_V2,0,42
feedback,feedback,feedback,['datasets/ufsc/videos/FEEDBACK.mp4'],UFSC,0,45
feijao,feijão,feijao,['./datasets/ufv/videos/feijao.mp4'],UFV,0,50
feijao,feijão,feijao,['./datasets/acessibilidade_2/videos/feijao.wmv'],Acessibilidades2,0,1
feijao,feijão,feijao,['./datasets/acessibilidade_3/videos/feijaoSm_Prog001.mp4'],Acessibilidades3,0,2
feio,feio,feio,['./datasets/ufv/videos/feio.mp4'],UFV,0,50
feio,feio,feio,['./datasets/usp/videos/feio.mp4'],USP,0,47
feio,feio,feio,['./datasets/ufsc_v2/videos/FEIO.mp4'],UFSC_V2,0,42
feio,feio,feio,['./datasets/acessibilidade_3/videos/feioSm_Prog001.mp4'],Acessibilidades3,0,2
feio,feio,feio,['datasets/ufsc/videos/FEIO.mp4'],UFSC,0,43
feio,feio,feio,['./datasets/acessibilidade_2/videos/feio.wmv'],Acessibilidades2,0,1
feio,feio,feio,['./datasets/youtube_v2/videos/Libras - Feio (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
feio,feio,feio,['./datasets/spread_the_sign/videos/feio.mp4'],SpreadTheSign,0,18
feira,feira,feira,['./datasets/spread_the_sign/videos/feira.mp4'],SpreadTheSign,0,8
feira,feira,feira,['./datasets/ufsc_v2/videos/FEIRA.mp4'],UFSC_V2,0,42
feira,feira,feira,['datasets/ufsc/videos/FEIRA.mp4'],UFSC,0,43
feira,feira,feira,['./datasets/youtube_v2/videos/Libras - Feira (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
feira,feira,feira,['./datasets/acessibilidade_3/videos/feiraSm_Prog001.mp4'],Acessibilidades3,0,2
feira,feira,feira,['./datasets/acessibilidade_2/videos/feira.wmv'],Acessibilidades2,0,1
feiticeira,feiticeira,Feiticeira,['./datasets/acessibilidade_3/videos/feiticeiraSm_Prog001.mp4'],Acessibilidades3,0,2
feiticeira,feiticeira,Feiticeira,['./datasets/acessibilidade_2/videos/feiticeira.wmv'],Acessibilidades2,0,1
felacao,felação,felacao,['./datasets/acessibilidade_3/videos/felacaoSm_Prog001.mp4'],Acessibilidades3,0,2
felacao,felação,felacao,['./datasets/acessibilidade_2/videos/felacao.wmv'],Acessibilidades2,0,1
felicidade,felicidade,felicidade,['./datasets/acessibilidade_3/videos/felicidadeSm_Prog001.mp4'],Acessibilidades3,0,2
felicidade,felicidade,felicidade,['./datasets/acessibilidade_2/videos/felicidade.wmv'],Acessibilidades2,0,1
felicitar,felicitar,felicitar,['./datasets/spread_the_sign/videos/Felicitar.mp4'],SpreadTheSign,0,18
felizardo,felizardo,felizardo,['./datasets/acessibilidade_2/videos/felizardo.wmv'],Acessibilidades2,0,1
femur,fêmur,femur,['./datasets/acessibilidade_2/videos/femur.wmv'],Acessibilidades2,0,1
fenícia,fenícia,fenícia,['datasets/ufsc/videos/FEN%C3%8DCIA.mp4'],UFSC,0,45
fenícia,fenícia,fenícia,['./datasets/ufsc_v2/videos/FENÍCIA.mp4'],UFSC_V2,0,42
fera,fera,fera,['./datasets/spread_the_sign/videos/fera.mp4'],SpreadTheSign,0,22
feriado,feriado,feriado,['./datasets/acessibilidade_2/videos/feriado.wmv'],Acessibilidades2,0,1
feriado,feriado,feriado,['./datasets/youtube_v2/videos/Libras - Feriado (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
feriado,feriado,feriado,['./datasets/acessibilidade_3/videos/feriadoSm_Prog001.mp4'],Acessibilidades3,0,2
ferias,ferias,feria,['./datasets/acessibilidade_2/videos/ferias.wmv'],Acessibilidades2,0,1
ferias,ferias,feria,['./datasets/acessibilidade_3/videos/feriasSm_Prog001.mp4'],Acessibilidades3,0,2
ferias,ferias,feria,['./datasets/usp/videos/ferias.mp4'],USP,1,47
feroz,feroz,feroz,['./datasets/spread_the_sign/videos/feroz.mp4'],SpreadTheSign,0,18
feroz,feroz,feroz,['./datasets/acessibilidade_2/videos/feroz.wmv'],Acessibilidades2,0,1
feroz,feroz,feroz,['./datasets/acessibilidade_3/videos/ferozSm_Prog001.mp4'],Acessibilidades3,0,2
ferradura,ferradura,ferradura,['./datasets/spread_the_sign/videos/ferradura.mp4'],SpreadTheSign,0,8
ferro,ferro,ferro,['./datasets/acessibilidade_3/videos/ferroSm_Prog001.mp4'],Acessibilidades3,0,2
ferro,ferro,ferro,['./datasets/acessibilidade_2/videos/ferro.wmv'],Acessibilidades2,0,1
ferro,ferro,ferro,['./datasets/spread_the_sign/videos/ferro.mp4'],SpreadTheSign,0,8
ferro,ferro,ferro,['datasets/ufsc/videos/FERRO.mp4'],UFSC,0,45
ferro,ferro,ferro,['./datasets/ufsc_v2/videos/FERRO.mp4'],UFSC_V2,0,42
ferro eletrico,ferro elétrico,ferro,['./datasets/acessibilidade_2/videos/ferro-eletrico.wmv'],Acessibilidades2,0,1
ferro eletrico,ferro elétrico,ferro,['./datasets/acessibilidade_3/videos/ferro-eletricoSm_Prog001.mp4'],Acessibilidades3,0,2
ferrugem,ferrugem,ferrugem,['./datasets/spread_the_sign/videos/ferrugem.mp4'],SpreadTheSign,0,8
ferrugem,ferrugem,ferrugem,['./datasets/acessibilidade_2/videos/ferrugem.wmv'],Acessibilidades2,0,1
ferrugem,ferrugem,ferrugem,['./datasets/acessibilidade_3/videos/ferrugemSm_Prog001.mp4'],Acessibilidades3,0,2
fervilhar,fervilhar,fervilhar,['./datasets/acessibilidade_3/videos/fervilharSm_Prog001.mp4'],Acessibilidades3,0,2
fervilhar,fervilhar,fervilhar,['./datasets/acessibilidade_2/videos/fervilhar.wmv'],Acessibilidades2,0,1
festa,festa,festa,['./datasets/acessibilidade_2/videos/festa.wmv'],Acessibilidades2,0,1
festa,festa,festa,['./datasets/acessibilidade_3/videos/festaSm_Prog001.mp4'],Acessibilidades3,0,2
festa,festa,festa,['./datasets/ufsc_v2/videos/FESTA.mp4'],UFSC_V2,1,42
festa,festa,festa,['datasets/ufsc/videos/FESTA.mp4'],UFSC,1,46
ficar permanecer,ficar permanecer,ficar,['./datasets/ufv/videos/01674-ficar-permanecer.mp4'],UFV,0,48
ficha,ficha,ficha,['./datasets/acessibilidade_3/videos/ficha1Sm_Prog001.mp4'],Acessibilidades3,0,2
ficha,ficha,ficha,['./datasets/acessibilidade_2/videos/ficha2.wmv'],Acessibilidades2,1,1
ficha,ficha,ficha,['./datasets/acessibilidade_3/videos/ficha2Sm_Prog001.mp4'],Acessibilidades3,1,2
ficha,ficha,ficha,['./datasets/acessibilidade_2/videos/ficha1.wmv'],Acessibilidades2,0,1
fichario,fichário,fichario,['./datasets/acessibilidade_3/videos/fichario2Sm_Prog001.mp4'],Acessibilidades3,1,2
fichario,fichário,fichario,['./datasets/acessibilidade_3/videos/fichario1Sm_Prog001.mp4'],Acessibilidades3,0,2
fichario,fichário,fichario,['./datasets/acessibilidade_2/videos/fichario2.wmv'],Acessibilidades2,1,1
fichario,fichário,fichario,['./datasets/acessibilidade_2/videos/fichario1.wmv'],Acessibilidades2,0,1
figa,figa,figar,['./datasets/acessibilidade_2/videos/figa.wmv'],Acessibilidades2,0,1
figa,figa,figar,['./datasets/acessibilidade_3/videos/figaSm_Prog001.mp4'],Acessibilidades3,0,2
figado,fígado,figar,['./datasets/acessibilidade_3/videos/figadoSm_Prog001.mp4'],Acessibilidades3,0,2
figado,fígado,figar,['./datasets/ufv/videos/827-figado.mp4'],UFV,0,48
figado,fígado,figar,['./datasets/acessibilidade_2/videos/figado.wmv'],Acessibilidades2,0,1
figurinha,figurinha,figurir,['./datasets/acessibilidade_2/videos/figurinha.wmv'],Acessibilidades2,0,1
figurinha,figurinha,figurir,['./datasets/acessibilidade_3/videos/figurinhaSm_Prog001.mp4'],Acessibilidades3,0,2
fiji,fiji,fiji,['datasets/ufsc/videos/FIJI.mp4'],UFSC,0,45
fiji,fiji,fiji,['./datasets/ufsc_v2/videos/FIJI.mp4'],UFSC_V2,0,42
fila,fila,fila,['./datasets/ufsc_v2/videos/FILA.mp4'],UFSC_V2,0,42
fila,fila,fila,['./datasets/acessibilidade_3/videos/filaSm_Prog001.mp4'],Acessibilidades3,0,2
fila,fila,fila,['./datasets/acessibilidade_2/videos/fila.wmv'],Acessibilidades2,0,1
fila,fila,fila,['datasets/ufsc/videos/FILA.mp4'],UFSC,0,43
filho adotivo,filho adotivo,filho,['./datasets/youtube_v2/videos/Libras - Filho Adotivo (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
filhote,filhote,filhote,['./datasets/acessibilidade_3/videos/filhoteSm_Prog001.mp4'],Acessibilidades3,0,2
filhote,filhote,filhote,['./datasets/acessibilidade_2/videos/filhote.wmv'],Acessibilidades2,0,1
filiar,filiar,filiar,['./datasets/acessibilidade_3/videos/filiarSm_Prog001.mp4'],Acessibilidades3,0,2
filiar,filiar,filiar,['./datasets/acessibilidade_2/videos/filiar.wmv'],Acessibilidades2,0,1
filipinas,filipinas,filipina,['./datasets/ufsc_v2/videos/FILIPINAS.mp4'],UFSC_V2,0,42
filipinas,filipinas,filipina,['datasets/ufsc/videos/FILIPINAS.mp4'],UFSC,0,45
filmadora,filmadora,filmadoro,['./datasets/acessibilidade_2/videos/filmadora.wmv'],Acessibilidades2,0,1
filmadora,filmadora,filmadoro,['./datasets/acessibilidade_3/videos/filmadoraSm_Prog001.mp4'],Acessibilidades3,0,2
filme,filme,filme,['./datasets/acessibilidade_3/videos/filme1Sm_Prog001.mp4'],Acessibilidades3,0,2
filme,filme,filme,['./datasets/acessibilidade_2/videos/filme2.wmv'],Acessibilidades2,1,1
filme,filme,filme,['./datasets/ufsc_v2/videos/FILME.mp4'],UFSC_V2,0,42
filme,filme,filme,['./datasets/acessibilidade_2/videos/filme1.wmv'],Acessibilidades2,0,1
filme,filme,filme,['datasets/ufsc/videos/FILME.mp4'],UFSC,0,43
filme,filme,filme,['./datasets/spread_the_sign/videos/filme.mp4'],SpreadTheSign,0,8
filme,filme,filme,['./datasets/acessibilidade_3/videos/filme2Sm_Prog001.mp4'],Acessibilidades3,1,2
final,final,final,['./datasets/acessibilidade_3/videos/finalSm_Prog001.mp4'],Acessibilidades3,0,2
final,final,final,['./datasets/acessibilidade_2/videos/final.wmv'],Acessibilidades2,0,1
final,final,final,['./datasets/spread_the_sign/videos/final.mp4'],SpreadTheSign,0,18
finalmente,finalmente,finalmente,['./datasets/acessibilidade_2/videos/finalmente.wmv'],Acessibilidades2,0,1
finalmente,finalmente,finalmente,['./datasets/acessibilidade_3/videos/finalmenteSm_Prog001.mp4'],Acessibilidades3,0,2
findar,findar,findar,['./datasets/acessibilidade_3/videos/findarSm_Prog001.mp4'],Acessibilidades3,0,2
findar,findar,findar,['./datasets/acessibilidade_2/videos/findar.wmv'],Acessibilidades2,0,1
fingir,fingir,fingir,['datasets/ufsc/videos/FINGIR.mp4'],UFSC,0,45
fingir,fingir,fingir,['./datasets/ufsc_v2/videos/FINGIR.mp4'],UFSC_V2,0,42
fingir,fingir,fingir,['./datasets/acessibilidade_2/videos/fingir.wmv'],Acessibilidades2,0,1
fingir,fingir,fingir,['./datasets/acessibilidade_3/videos/fingirSm_Prog001.mp4'],Acessibilidades3,0,2
fingir,fingir,fingir,['./datasets/usp/videos/fingir.mp4'],USP,0,47
finlandes,finlandês,finlande,['./datasets/acessibilidade_2/videos/finlandes.wmv'],Acessibilidades2,0,1
finlandes,finlandês,finlande,['./datasets/acessibilidade_3/videos/finlandesSm_Prog001.mp4'],Acessibilidades3,0,2
finlandia,finlândia,finlandia,['./datasets/acessibilidade_3/videos/finlandiaSm_Prog001.mp4'],Acessibilidades3,0,2
finlandia,finlândia,finlandia,['./datasets/ufv/videos/01029-finlandia.mp4'],UFV,0,48
fio,fio,fio,['datasets/ufsc/videos/FIO.mp4'],UFSC,0,43
fio,fio,fio,['./datasets/spread_the_sign/videos/fio.mp4'],SpreadTheSign,0,4
fio,fio,fio,['./datasets/ufsc_v2/videos/FIO.mp4'],UFSC_V2,0,42
fio condutor,fio condutor,fio,['./datasets/spread_the_sign/videos/fio condutor.mp4'],SpreadTheSign,0,4
fio de cabelo,fio de cabelo,fio,['./datasets/spread_the_sign/videos/fio de cabelo.mp4'],SpreadTheSign,0,18
fio dental,fio dental,fio,['./datasets/spread_the_sign/videos/fio dental.mp4'],SpreadTheSign,0,8
fio dental,fio dental,fio,['./datasets/acessibilidade_2/videos/fio-dental1.wmv'],Acessibilidades2,0,1
fio dental,fio dental,fio,['./datasets/acessibilidade_3/videos/fio-dental1Sm_Prog001.mp4'],Acessibilidades3,0,2
fio dental,fio dental,fio,['./datasets/youtube_v2/videos/Libras - Fio dental (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
fio dentário,fio dental,fio,['./datasets/spread_the_sign/videos/fio dentário.mp4'],SpreadTheSign,0,18
firma,firma,firma,['./datasets/acessibilidade_2/videos/firma.wmv'],Acessibilidades2,0,1
firma,firma,firma,['./datasets/acessibilidade_3/videos/firmaSm_Prog001.mp4'],Acessibilidades3,0,2
firmamento,firmamento,firmamento,['./datasets/acessibilidade_3/videos/firmamentoSm_Prog001.mp4'],Acessibilidades3,0,2
firmamento,firmamento,firmamento,['./datasets/acessibilidade_2/videos/firmamento.wmv'],Acessibilidades2,0,1
fiscal,fiscal,fiscal,['./datasets/ufsc_v2/videos/FISCAL2.mp4'],UFSC_V2,1,42
fiscal,fiscal,fiscal,['./datasets/acessibilidade_2/videos/fiscal.wmv'],Acessibilidades2,0,1
fiscal,fiscal,fiscal,['datasets/ufsc/videos/FISCAL.mp4'],UFSC,0,45
fiscal,fiscal,fiscal,['datasets/ufsc/videos/FISCAL2.mp4'],UFSC,1,45
fiscal,fiscal,fiscal,['./datasets/ufsc_v2/videos/FISCAL.mp4'],UFSC_V2,0,42
fiscal,fiscal,fiscal,['./datasets/acessibilidade_3/videos/fiscalSm_Prog001.mp4'],Acessibilidades3,0,2
fiscalizar,fiscalizar,fiscalizar,['./datasets/acessibilidade_2/videos/fiscalizar.wmv'],Acessibilidades2,0,1
fiscalizar,fiscalizar,fiscalizar,['./datasets/acessibilidade_3/videos/fiscalizarSm_Prog001.mp4'],Acessibilidades3,0,2
fisica,física,fisico,['./datasets/acessibilidade_3/videos/fisicaSm_Prog001.mp4'],Acessibilidades3,0,2
fisica,física,fisico,['./datasets/acessibilidade_2/videos/fisica.wmv'],Acessibilidades2,0,1
fisionomia,fisionomia,fisionomia,['./datasets/acessibilidade_3/videos/fisionomiaSm_Prog001.mp4'],Acessibilidades3,0,2
fisionomia,fisionomia,fisionomia,['./datasets/acessibilidade_2/videos/fisionomia.wmv'],Acessibilidades2,0,1
fisioterapeuta,fisioterapeuta,fisioterapeuta,['./datasets/acessibilidade_2/videos/fisioterapeuta.wmv'],Acessibilidades2,0,1
fisioterapeuta,fisioterapeuta,fisioterapeuta,['./datasets/acessibilidade_3/videos/fisioterapeutaSm_Prog001.mp4'],Acessibilidades3,0,2
fisioterapeuta,fisioterapeuta,fisioterapeuta,['./datasets/youtube_v2/videos/Libras - Fisioterapeuta (720p_30fps_H264-128kbit_AAC).mp4'],Youtube,1,41
fita adesiva,fita adesiva,fita,['./datasets/acessibilidade_2/videos/fita-adesiva.wmv'],Acessibilidades2,0,1
fita adesiva,fita adesiva,fita,['./datasets/spread_the_sign/videos/Fita Adesiva.mp4'],SpreadTheSign,1,8
fita adesiva,fita adesiva,fita,['./datasets/youtube_v2/videos/Libras - Fita Adesiva (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
fita adesiva,fita adesiva,fita,['./datasets/acessibilidade_3/videos/fita_adesivaSm_Prog001.mp4'],Acessibilidades3,0,2
fita elástica,fita elástica,fita,['./datasets/spread_the_sign/videos/fita elástica.mp4'],SpreadTheSign,0,18
fixar,fixar,fixar,['./datasets/spread_the_sign/videos/fixar.mp4'],SpreadTheSign,0,4
fixo,fixo,fixo,['./datasets/acessibilidade_3/videos/fixoSm_Prog001.mp4'],Acessibilidades3,0,2
fixo,fixo,fixo,['./datasets/acessibilidade_2/videos/fixo.wmv'],Acessibilidades2,0,1
flagrar,flagrar,flagrar,['./datasets/acessibilidade_3/videos/flagrar1Sm_Prog001.mp4'],Acessibilidades3,0,2
flagrar,flagrar,flagrar,['./datasets/ufsc_v2/videos/FLAGRAR.mp4'],UFSC_V2,0,42
flagrar,flagrar,flagrar,['./datasets/acessibilidade_2/videos/flagrar2.wmv'],Acessibilidades2,1,1
flagrar,flagrar,flagrar,['./datasets/acessibilidade_3/videos/flagrar2Sm_Prog001.mp4'],Acessibilidades3,1,2
flagrar,flagrar,flagrar,['datasets/ufsc/videos/FLAGRAR.mp4'],UFSC,0,43
flagrar,flagrar,flagrar,['./datasets/acessibilidade_2/videos/flagrar.wmv'],Acessibilidades2,0,1
flamengo,flamengo,flamengo,['./datasets/ufsc_v2/videos/FLAMENGO.mp4'],UFSC_V2,0,42
flash,flash,flash,['./datasets/acessibilidade_3/videos/flashSm_Prog001.mp4'],Acessibilidades3,0,2
flash,flash,flash,['./datasets/acessibilidade_2/videos/flash.wmv'],Acessibilidades2,0,1
flash,flash,flash,['./datasets/spread_the_sign/videos/flash.mp4'],SpreadTheSign,0,31
flecha,flecha,flechar,['./datasets/acessibilidade_3/videos/flechaSm_Prog001.mp4'],Acessibilidades3,0,2
flecha,flecha,flechar,['./datasets/acessibilidade_2/videos/flecha.wmv'],Acessibilidades2,0,1
flertar,flertar,flertar,['./datasets/acessibilidade_3/videos/flertarSm_Prog001.mp4'],Acessibilidades3,0,2
flertar,flertar,flertar,['./datasets/spread_the_sign/videos/flertar.mp4'],SpreadTheSign,1,4
flertar,flertar,flertar,['./datasets/acessibilidade_2/videos/flertar.wmv'],Acessibilidades2,0,1
flexibilizar,flexibilizar,flexibilizar,['./datasets/spread_the_sign/videos/flexibilizar.mp4'],SpreadTheSign,0,4
flor,flor,flor,['./datasets/youtube_v2/videos/Libras - Flor (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
flor,flor,flor,['./datasets/ufsc_v2/videos/FLOR.mp4'],UFSC_V2,0,42
flor,flor,flor,['datasets/ufsc/videos/FLOR.mp4'],UFSC,0,45
flor,flor,flor,['./datasets/spread_the_sign/videos/flor.mp4'],SpreadTheSign,0,36
flor,flor,flor,['./datasets/acessibilidade_3/videos/florSm_Prog001.mp4'],Acessibilidades3,0,2
flor,flor,flor,['./datasets/acessibilidade_2/videos/flor.wmv'],Acessibilidades2,0,1
florescer,florescer,florescer,['./datasets/acessibilidade_2/videos/florescer.wmv'],Acessibilidades2,0,1
florescer,florescer,florescer,['./datasets/acessibilidade_3/videos/florescerSm_Prog001.mp4'],Acessibilidades3,0,2
floresta,floresta,floresta,['./datasets/acessibilidade_2/videos/floresta.wmv'],Acessibilidades2,0,1
floresta,floresta,floresta,['./datasets/spread_the_sign/videos/floresta.mp4'],SpreadTheSign,0,23
floresta,floresta,floresta,['./datasets/acessibilidade_3/videos/florestaSm_Prog001.mp4'],Acessibilidades3,0,2
floresta densa,floresta densa,floresta,['./datasets/spread_the_sign/videos/floresta densa.mp4'],SpreadTheSign,0,8
florianopolis,florianópolis,florianopoli,['./datasets/acessibilidade_2/videos/florianopolis.wmv'],Acessibilidades2,0,1
florianopolis,florianópolis,florianopoli,['./datasets/acessibilidade_3/videos/florianopolisSm_Prog001.mp4'],Acessibilidades3,0,2
florianópolis,florianópolis,florianópoli,['datasets/ufsc/videos/FLORIAN%C3%93POLIS.mp4'],UFSC,0,45
florianópolis,florianópolis,florianópoli,['./datasets/ufsc_v2/videos/FLORIANÓPOLIS.mp4'],UFSC_V2,0,42
fluido,fluido,fluer,['./datasets/spread_the_sign/videos/fluido.mp4'],SpreadTheSign,0,8
fluminense,fluminense,fluminense,['./datasets/ufsc_v2/videos/FLUMINENSE.mp4'],UFSC_V2,0,42
fluminense,fluminense,fluminense,['datasets/ufsc/videos/FLUMINENSE.mp4'],UFSC,0,44
flutuar,flutuar,flutuar,['./datasets/acessibilidade_3/videos/flutuarSm_Prog001.mp4'],Acessibilidades3,0,2
flutuar,flutuar,flutuar,['./datasets/acessibilidade_2/videos/flutuar.wmv'],Acessibilidades2,0,1
fobia,fobia,fober,['./datasets/spread_the_sign/videos/fobia.mp4'],SpreadTheSign,0,8
foca,foca,focar,['./datasets/acessibilidade_3/videos/focaSm_Prog001.mp4'],Acessibilidades3,0,2
foca,foca,focar,['./datasets/acessibilidade_2/videos/foca.wmv'],Acessibilidades2,0,1
fofinho,fofinho,fofinho,['./datasets/acessibilidade_3/videos/fofinhoSm_Prog001.mp4'],Acessibilidades3,0,2
fofinho,fofinho,fofinho,['./datasets/acessibilidade_2/videos/fofinho.wmv'],Acessibilidades2,0,1
fofo,fofo,fofo,['./datasets/ufsc_v2/videos/FOFO.mp4'],UFSC_V2,0,42
fofo,fofo,fofo,['datasets/ufsc/videos/FOFO.mp4'],UFSC,0,43
fofo,fofo,fofo,['./datasets/acessibilidade_2/videos/fofo.wmv'],Acessibilidades2,1,1
fofo,fofo,fofo,['./datasets/acessibilidade_3/videos/fofoSm_Prog001.mp4'],Acessibilidades3,1,2
fogao,fogão,fogao,['./datasets/acessibilidade_2/videos/fogao.wmv'],Acessibilidades2,0,1
fogao,fogão,fogao,['./datasets/acessibilidade_3/videos/fogaoSm_Prog001.mp4'],Acessibilidades3,0,2
fogo,fogo,fogo,['datasets/ufsc/videos/FOGO.mp4'],UFSC,0,44
fogo,fogo,fogo,['./datasets/acessibilidade_3/videos/fogoSm_Prog001.mp4'],Acessibilidades3,0,2
fogo,fogo,fogo,['./datasets/acessibilidade_2/videos/fogo.wmv'],Acessibilidades2,0,1
fogo,fogo,fogo,['./datasets/ufsc_v2/videos/FOGO.mp4'],UFSC_V2,0,42
fogo,fogo,fogo,['./datasets/spread_the_sign/videos/fogo.mp4'],SpreadTheSign,0,18
fogos de artificio,fogos de artifício,fogo,['./datasets/acessibilidade_3/videos/fogos_de_artificioSm_Prog001.mp4'],Acessibilidades3,0,2
fogos de artificios,fogos de artifícios,fogo,['./datasets/acessibilidade_2/videos/fogos_de_artificios.wmv'],Acessibilidades2,0,1
fogoso,fogoso,fogoso,['./datasets/acessibilidade_3/videos/fogosoSm_Prog001.mp4'],Acessibilidades3,0,2
fogoso,fogoso,fogoso,['./datasets/acessibilidade_2/videos/fogoso.wmv'],Acessibilidades2,0,1
fogueira,fogueira,fogueirar,['./datasets/acessibilidade_3/videos/fogueiraSm_Prog001.mp4'],Acessibilidades3,0,2
fogueira,fogueira,fogueirar,['./datasets/acessibilidade_2/videos/fogueira.wmv'],Acessibilidades2,0,1
foguete,foguete,foguete,['./datasets/acessibilidade_3/videos/fogueteSm_Prog001.mp4'],Acessibilidades3,0,2
foguete,foguete,foguete,['datasets/ufsc/videos/FOGUETE.mp4'],UFSC,0,43
