name,checked,lemma,path,dictionary,group,actor
mar,mar,mar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/MAR.mp4'],UFSC,0,45
mar,mar,mar,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Mar (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,2,41
mar,mar,mar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/mar.wmv'],Acessibilidades2,0,1
marrom,marrom,marrom,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Marrom (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
marrom,marrom,marrom,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/MARROM.mp4'],UFSC,0,56
marrom,marrom,marrom,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/marromSm_Prog001.mp4'],Acessibilidades3,1,2
marrom,marrom,marrom,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/MARROM.mp4'],UFSC_V2,0,42
marrom,marrom,marrom,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/marrom.wmv'],Acessibilidades2,1,1
mas,mas,mas,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/mas2.wmv'],Acessibilidades2,0,1
mas,mas,mas,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/mas2Sm_Prog001.mp4'],Acessibilidades3,0,2
mas,mas,mas,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/mas1Sm_Prog001.mp4'],Acessibilidades3,1,2
mas,mas,mas,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/MAS.mp4'],UFSC,2,56
mas,mas,mas,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/mas1.wmv'],Acessibilidades2,1,1
mas,mas,mas,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/MAS.mp4'],UFSC_V2,2,42
massagear,massagear,massagear,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/massagearSm_Prog001.mp4'],Acessibilidades3,0,2
massagear,massagear,massagear,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/massagear.wmv'],Acessibilidades2,0,1
massagear,massagear,massagear,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/MASSAGEAR.mp4'],UFSC_V2,2,42
massagear,massagear,massagear,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/MASSAGEAR.mp4'],UFSC,2,43
massagear,massagear,massagear,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/MASSAGEAR2.mp4'],UFSC_V2,1,42
massagear,massagear,massagear,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/MASSAGEAR2.mp4'],UFSC,1,43
matar,matar,matar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/matar2Sm_Prog001.mp4'],Acessibilidades3,1,2
matar,matar,matar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/matar2.wmv'],Acessibilidades2,1,1
matar,matar,matar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/matar1.wmv'],Acessibilidades2,0,1
matar,matar,matar,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Matar (720p_30fps_H264-128kbit_AAC).mp4'],Youtube,4,41
matar,matar,matar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/MATAR.mp4'],UFSC_V2,2,42
matar,matar,matar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/MATAR.mp4'],UFSC,2,46
matar,matar,matar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/MATAR2.mp4'],UFSC_V2,3,42
matar,matar,matar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/matar1Sm_Prog001.mp4'],Acessibilidades3,0,2
matar,matar,matar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/467-matar.mp4'],UFV,3,48
matar,matar,matar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/E(matar).mp4'],UFSC,3,56
meia,meia,meia,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/meia.wmv'],Acessibilidades2,0,1
meia,meia,meia,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/meiaSm_Prog001.mp4'],Acessibilidades3,0,2
meia,meia,meia,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/MEIA.mp4'],UFSC,0,56
meia,meia,meia,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Meia (480p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,51
meia,meia,meia,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/MEIA.mp4'],UFSC_V2,0,42
meio,meio,meio,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/meio1.wmv'],Acessibilidades2,0,1
meio,meio,meio,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/meio2.wmv'],Acessibilidades2,2,1
meio,meio,meio,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/MEIO.mp4'],UFSC_V2,1,42
meio,meio,meio,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/MEIO.mp4'],UFSC,1,43
meio,meio,meio,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/meio1Sm_Prog001.mp4'],Acessibilidades3,0,2
meio,meio,meio,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/meio2Sm_Prog001.mp4'],Acessibilidades3,2,2
melhor,melhor,bom,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/melhor.wmv'],Acessibilidades2,2,1
melhor,melhor,bom,['/mnt/B-SSD/LIBRAS-dataset/datasets/usp/videos/melhor.mp4'],USP,0,47
melhor,melhor,bom,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/MELHOR2.mp4'],UFSC_V2,1,42
melhor,melhor,bom,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/MELHOR2.mp4'],UFSC,1,56
melhor,melhor,bom,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/MELHOR.mp4'],UFSC,2,56
melhor,melhor,bom,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/MELHOR.mp4'],UFSC_V2,2,42
melhor,melhor,bom,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/melhorSm_Prog001.mp4'],Acessibilidades3,2,2
mendigar,mendigar,mendigar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/MENDIGAR.mp4'],UFSC_V2,0,42
mendigar,mendigar,mendigar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/01699-mendigar.mp4'],UFV,1,48
mendigar,mendigar,mendigar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/mendigarSm_Prog001.mp4'],Acessibilidades3,1,2
mendigar,mendigar,mendigar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/mendigar.wmv'],Acessibilidades2,1,1
mendigar,mendigar,mendigar,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Mendigar (720p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
mendigar,mendigar,mendigar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/MENDIGAR.mp4'],UFSC,0,43
menina,menina,Menina,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/913-menina.mp4'],UFV,0,48
menina,menina,Menina,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/menina2Sm_Prog001.mp4'],Acessibilidades3,2,2
menina,menina,Menina,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/menina1Sm_Prog001.mp4'],Acessibilidades3,1,2
menina,menina,Menina,['/mnt/B-SSD/LIBRAS-dataset/datasets/usp/videos/menina.mp4'],USP,0,47
menina,menina,Menina,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Menina (480p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,51
menina,menina,Menina,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/menina1.wmv'],Acessibilidades2,1,1
menina,menina,Menina,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/menina2.wmv'],Acessibilidades2,2,1
menos,menos,pouco,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/menos3Sm_Prog001.mp4'],Acessibilidades3,1,2
menos,menos,pouco,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/menos2.wmv'],Acessibilidades2,2,1
menos,menos,pouco,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/menos3.wmv'],Acessibilidades2,1,1
menos,menos,pouco,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/menos1Sm_Prog001.mp4'],Acessibilidades3,0,2
menos,menos,pouco,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/menos2Sm_Prog001.mp4'],Acessibilidades3,2,2
menos,menos,pouco,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/menos1.wmv'],Acessibilidades2,0,1
mentir,mentir,mentir,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Mentir (720p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
mentir,mentir,mentir,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/mentir.wmv'],Acessibilidades2,0,1
mentir,mentir,mentir,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/MENTIR.mp4'],UFSC,0,43
mentir,mentir,mentir,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/01700-mentir.mp4'],UFV,0,48
mentir,mentir,mentir,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/mentirSm_Prog001.mp4'],Acessibilidades3,0,2
mentir,mentir,mentir,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/MENTIR.mp4'],UFSC_V2,0,42
meretriz,meretriz,meretriz,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/meretriz2Sm_Prog001.mp4'],Acessibilidades3,1,2
meretriz,meretriz,meretriz,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/meretriz2.wmv'],Acessibilidades2,1,1
meretriz,meretriz,meretriz,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/meretriz1Sm_Prog001.mp4'],Acessibilidades3,0,2
meretriz,meretriz,meretriz,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/MERETRIZ.mp4'],UFSC,0,43
meretriz,meretriz,meretriz,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/meretriz1.wmv'],Acessibilidades2,0,1
meretriz,meretriz,meretriz,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/MERETRIZ.mp4'],UFSC_V2,0,42
mes,mês,mes,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/mesSm_Prog001.mp4'],Acessibilidades3,0,2
mes,mês,mes,['/mnt/B-SSD/LIBRAS-dataset/datasets/usp/videos/mes.mp4'],USP,0,47
mes,mês,mes,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/mes.wmv'],Acessibilidades2,0,1
mes,mês,mês,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/M%C3%8AS.mp4'],UFSC,0,46
mes,mês,mês,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Mês (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
mes,mês,mês,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/MÊS.mp4'],UFSC_V2,0,42
mesa,mesa,mesa,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/MESA.mp4'],UFSC,0,46
mesa,mesa,mesa,['/mnt/B-SSD/LIBRAS-dataset/datasets/usp/videos/mesa.mp4'],USP,1,47
mesa,mesa,mesa,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/MESA.mp4'],UFSC_V2,0,42
mesa,mesa,mesa,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Mesa (1080p_30fps_VP9-128kbit_AAC).mkv'],Youtube,0,41
mesa,mesa,mesa,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/mesa2Sm_Prog001.mp4'],Acessibilidades3,1,2
mesa,mesa,mesa,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/mesa.wmv'],Acessibilidades2,2,1
mesa,mesa,mesa,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/01485-Mesa.mp4'],UFV,0,48
mesa,mesa,mesa,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/mesa2.wmv'],Acessibilidades2,1,1
mesa,mesa,mesa,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/mesaSm_Prog001.mp4'],Acessibilidades3,2,2
mesmo,mesmo,mesmo,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/MESMO.mp4'],UFSC,2,43
mesmo,mesmo,mesmo,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/mesmo2.wmv'],Acessibilidades2,2,1
mesmo,mesmo,mesmo,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/mesmo.wmv'],Acessibilidades2,2,1
mesmo,mesmo,mesmo,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/MESMO.mp4'],UFSC_V2,2,42
mesmo,mesmo,mesmo,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/MESMO3.mp4'],UFSC_V2,1,42
mesmo,mesmo,mesmo,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/mesmoSm_Prog001.mp4'],Acessibilidades3,2,2
mesmo,mesmo,mesmo,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/MESMO4.mp4'],UFSC,0,55
mesmo,mesmo,mesmo,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/MESMO3.mp4'],UFSC,1,43
mesmo,mesmo,mesmo,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/MESMO2.mp4'],UFSC,3,43
mesmo,mesmo,mesmo,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/MESMO4.mp4'],UFSC_V2,0,42
mesmo,mesmo,mesmo,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/MESMO2.mp4'],UFSC_V2,3,42
metro,metro,Metro,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/metro1Sm_Prog001.mp4'],Acessibilidades3,3,2
metro,metro,Metro,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/metro2Sm_Prog001.mp4'],Acessibilidades3,2,2
metro,metro,Metro,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/metro1.wmv'],Acessibilidades2,3,1
metro,metro,Metro,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/metro.wmv'],Acessibilidades2,1,1
metro,metro,Metro,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/metro2.wmv'],Acessibilidades2,2,1
metro,metro,Metro,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/metroSm_Prog001.mp4'],Acessibilidades3,1,2
meu,meu,meu,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/meu1.wmv'],Acessibilidades2,1,1
meu,meu,meu,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/meu2Sm_Prog001.mp4'],Acessibilidades3,0,2
meu,meu,meu,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/meu2.wmv'],Acessibilidades2,0,1
meu,meu,meu,['/mnt/B-SSD/LIBRAS-dataset/datasets/usp/videos/meu.mp4'],USP,2,47
meu,meu,meu,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Meu (1080p_30fps_VP9-128kbit_AAC).mkv'],Youtube,1,41
meu,meu,meu,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/meu1Sm_Prog001.mp4'],Acessibilidades3,1,2
mexerica,mexerica,mexericar,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Mexerica (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
mexerica,mexerica,mexericar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/mexerica.wmv'],Acessibilidades2,0,1
mexerica,mexerica,mexericar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/MEXERICA.mp4'],UFSC_V2,0,42
mexerica,mexerica,mexericar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/MEXERICA.mp4'],UFSC,0,43
mexerica,mexerica,mexericar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/mexericaSm_Prog001.mp4'],Acessibilidades3,0,2
mexico,méxico,mexico,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/mexico.wmv'],Acessibilidades2,0,1
mexico,méxico,mexico,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/mexicoSm_Prog001.mp4'],Acessibilidades3,0,2
mexico,méxico,méxico,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/MÉXICO2.mp4'],UFSC_V2,1,42
mexico,méxico,méxico,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/MÉXICO.mp4'],UFSC_V2,0,42
mexico,méxico,méxico,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/M%C3%89XICO.mp4'],UFSC,0,44
mexico,méxico,méxico,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/M%C3%89XICO2.mp4'],UFSC,1,43
minuto,minuto,minuto,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/MINUTO.mp4'],UFSC_V2,0,42
minuto,minuto,minuto,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/minuto.wmv'],Acessibilidades2,0,1
minuto,minuto,minuto,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/MINUTO.mp4'],UFSC,0,43
minuto,minuto,minuto,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Minuto (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
minuto,minuto,minuto,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/minutoSm_Prog001.mp4'],Acessibilidades3,0,2
misturar,misturar,misturar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/misturar2Sm_Prog001.mp4'],Acessibilidades3,1,2
misturar,misturar,misturar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/misturar2.wmv'],Acessibilidades2,1,1
misturar,misturar,misturar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/MISTURAR.mp4'],UFSC_V2,0,42
misturar,misturar,misturar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/misturar1Sm_Prog001.mp4'],Acessibilidades3,0,2
misturar,misturar,misturar,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Misturar (720p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
misturar,misturar,misturar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/misturar1.wmv'],Acessibilidades2,0,1
misturar,misturar,misturar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/MISTURAR.mp4'],UFSC,0,43
misturar,misturar,misturar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/01701-misturar.mp4'],UFV,0,48
monstro,monstro,monstro,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/E(monstro).mp4'],UFSC,0,45
monstro,monstro,monstro,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/MONSTRO2.mp4'],UFSC_V2,0,42
monstro,monstro,monstro,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/MONSTRO.mp4'],UFSC_V2,0,42
monstro,monstro,monstro,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/MONSTRO.mp4'],UFSC,1,43
monstro,monstro,monstro,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/monstroSm_Prog001.mp4'],Acessibilidades3,0,2
monstro,monstro,monstro,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/monstro.wmv'],Acessibilidades2,0,1
morrer,morrer,morrer,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Morrer (720p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
morrer,morrer,morrer,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/MORRER.mp4'],UFSC_V2,0,42
morrer,morrer,morrer,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/01702-morrer.mp4'],UFV,0,48
morrer,morrer,morrer,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/morrerSm_Prog001.mp4'],Acessibilidades3,0,2
morrer,morrer,morrer,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/MORRER.mp4'],UFSC,0,46
morrer,morrer,morrer,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/morrer.wmv'],Acessibilidades2,0,1
mostrar,mostrar,mostrar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/mostrar1.wmv'],Acessibilidades2,0,1
mostrar,mostrar,mostrar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/mostrar2.wmv'],Acessibilidades2,1,1
mostrar,mostrar,mostrar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/mostrar1Sm_Prog001.mp4'],Acessibilidades3,0,2
mostrar,mostrar,mostrar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/MOSTRAR.mp4'],UFSC,0,44
mostrar,mostrar,mostrar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/MOSTRAR.mp4'],UFSC_V2,0,42
mostrar,mostrar,mostrar,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Mostrar (720p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
mostrar,mostrar,mostrar,['/mnt/B-SSD/LIBRAS-dataset/datasets/usp/videos/mostrar.mp4'],USP,0,47
mostrar,mostrar,mostrar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/mostrar2Sm_Prog001.mp4'],Acessibilidades3,1,2
motor,motor,motor,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/motor2.wmv'],Acessibilidades2,0,1
motor,motor,motor,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/motor2Sm_Prog001.mp4'],Acessibilidades3,0,2
motor,motor,motor,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/motor1.wmv'],Acessibilidades2,1,1
motor,motor,motor,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/motor1Sm_Prog001.mp4'],Acessibilidades3,1,2
motor,motor,motor,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/MOTOR.mp4'],UFSC,0,44
motor,motor,motor,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/MOTOR.mp4'],UFSC_V2,0,42
motorista,motorista,motorista,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/01425-Motorista.mp4'],UFV,0,48
motorista,motorista,motorista,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/motoristaSm_Prog001.mp4'],Acessibilidades3,1,2
motorista,motorista,motorista,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/motorista.wmv'],Acessibilidades2,1,1
motorista,motorista,motorista,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/MOTORISTA.mp4'],UFSC,0,43
motorista,motorista,motorista,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Motorista (720p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
motorista,motorista,motorista,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/MOTORISTA.mp4'],UFSC_V2,0,42
mudar,mudar,mudar,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Mudar (2) (720p_30fps_H264-128kbit_AAC).mp4'],Youtube,2,41
mudar,mudar,mudar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/MUDAR.mp4'],UFSC,2,44
mudar,mudar,mudar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/mudar1.wmv'],Acessibilidades2,1,1
mudar,mudar,mudar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/MUDAR2.mp4'],UFSC,1,44
mudar,mudar,mudar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/MUDAR.mp4'],UFSC_V2,2,42
mudar,mudar,mudar,['/mnt/B-SSD/LIBRAS-dataset/datasets/usp/videos/mudar.mp4'],USP,0,47
mudar,mudar,mudar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/mudar2.wmv'],Acessibilidades2,2,1
mudar,mudar,mudar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/mudar3Sm_Prog001.mp4'],Acessibilidades3,4,2
mudar,mudar,mudar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/mudar2Sm_Prog001.mp4'],Acessibilidades3,2,2
mudar,mudar,mudar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/01705-mudar.mp4'],UFV,2,48
mudar,mudar,mudar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/mudar3.wmv'],Acessibilidades2,4,1
mudar,mudar,mudar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/MUDAR2.mp4'],UFSC_V2,1,42
mudar,mudar,mudar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/mudar1Sm_Prog001.mp4'],Acessibilidades3,1,2
mudar,mudar,mudar,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Mudar (1) (720p_30fps_H264-128kbit_AAC).mp4'],Youtube,1,41
